PassengerId,CryoSleep,Age,Transported,CabinNum,Luxuries,EdableLuxuries,Home_Earth,Home_Europa,Home_Mars,CF_A,CF_B,CF_C,CF_D,CF_E,CF_F,CF_G,CF_T,CL_P,CL_S
1630_01,1.0,1.0,True,252.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1630_02,1.0,4.0,False,252.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1630_03,0.0,37.0,False,309.0,737.0,38.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1631_01,0.0,61.0,False,118.0,1577.0,32.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1632_01,1.0,32.0,True,62.0,0.0,458.07720329024676,0,1,0,0,0,1,0,0,0,0,0,0,1
1633_01,1.0,4.0,True,261.0,304.8547912992357,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1633_02,1.0,16.0,True,261.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1634_01,1.0,25.0,False,253.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1635_01,0.0,22.0,False,325.0,2434.0,173.72916912197996,1,0,0,0,0,0,0,0,1,0,0,1,0
1636_01,0.0,41.0,False,254.0,235.0,672.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1637_01,1.0,25.0,True,255.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1638_01,0.0,19.0,False,119.0,721.0,66.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1640_01,0.0,21.0,True,262.0,925.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1644_01,0.0,14.0,False,327.0,794.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1645_01,1.0,18.0,False,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1646_01,0.0,34.0,True,264.0,0.0,885.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1647_01,0.0,33.0,False,328.0,959.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1649_01,1.0,14.0,False,265.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1650_01,1.0,28.0,True,258.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1651_01,1.0,43.0,False,266.0,311.1387779083431,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1651_02,0.0,3.0,True,266.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1651_03,1.0,0.0,True,266.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1653_01,0.0,47.0,False,19.0,780.0,2133.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1655_01,0.0,28.0,False,600.3676712973864,3207.0,458.07720329024676,1,0,0,0,0,0,0,0,0,0,0,0,0
1655_02,0.0,40.0,True,310.0,0.0,807.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1656_01,0.0,17.0,False,311.0,305.8547912992357,197.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1657_01,0.0,21.0,False,267.0,5430.0,218.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1658_01,0.0,28.82793046746535,True,312.0,1154.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1659_01,0.0,41.0,False,313.0,718.0,85.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1660_01,0.0,20.0,False,122.0,905.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1661_01,0.0,56.0,False,20.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1661_02,0.0,57.0,False,20.0,2314.0,62.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1661_03,1.0,48.0,True,20.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1661_04,0.0,37.0,False,20.0,1610.8547912992358,2390.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1662_01,0.0,20.0,False,314.0,669.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1663_01,1.0,36.0,True,268.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1666_01,0.0,38.0,True,59.0,555.1387779083432,3607.0,0,1,0,0,0,0,1,0,0,0,0,0,1
1668_01,0.0,22.0,False,316.0,639.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1669_01,0.0,31.0,False,317.0,2452.0,147.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1669_02,1.0,0.0,True,317.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1669_03,0.0,21.0,False,317.0,1481.0,881.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1670_01,0.0,49.0,False,269.0,1444.0,280.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1670_02,1.0,44.0,False,269.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1671_01,0.0,28.82793046746535,False,73.0,6768.0,859.0,0,1,0,0,1,0,0,0,0,0,0,0,1
1672_01,0.0,29.0,False,318.0,804.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1673_01,0.0,16.0,False,330.0,893.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1674_01,1.0,20.0,False,260.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1676_01,1.0,26.0,False,270.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1677_01,0.0,19.0,False,103.0,309.8547912992357,87.0,1,0,0,0,0,0,0,1,0,0,0,1,0
1681_01,0.0,34.0,False,261.0,794.0,89.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1682_01,1.0,38.0,True,331.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1685_01,0.0,51.0,False,600.3676712973864,264.0,351.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1685_02,0.0,7.0,False,272.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1685_03,1.0,3.0,True,272.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1687_01,0.0,26.0,False,334.0,758.0,658.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1688_01,0.0,27.0,False,124.0,233.0,554.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1688_02,1.0,7.0,False,600.3676712973864,224.687617481203,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1688_03,1.0,19.0,True,262.0,224.687617481203,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1690_01,0.0,28.0,False,335.0,759.0,114.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1691_01,0.0,27.0,False,321.0,3482.0,2389.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1694_01,1.0,31.0,True,263.0,0.0,458.07720329024676,1,0,0,0,0,0,0,0,0,1,0,0,1
1695_01,0.0,26.0,False,264.0,582.0,201.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1696_01,0.0,43.0,False,55.0,15758.0,777.0,0,1,0,0,1,0,0,0,0,0,0,1,0
1697_01,0.0,23.0,False,274.0,773.0,13.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1698_01,1.0,14.0,True,125.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1699_01,0.0,47.0,True,336.0,68.0,574.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1700_01,1.0,17.0,True,74.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
1700_02,0.0,64.0,False,74.0,6822.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1
1704_01,0.0,13.0,False,60.0,1115.0,687.0,0,0,1,0,0,0,1,0,0,0,0,0,1
1704_02,0.0,18.0,True,60.0,86.0,1680.0,0,0,1,0,0,0,1,0,0,0,0,0,1
1705_01,0.0,29.0,False,126.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1708_01,0.0,70.0,False,338.0,1292.0,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1709_01,0.0,23.0,False,326.0,78.0,1247.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1709_02,0.0,23.0,True,61.0,2210.0,89.0,0,0,1,0,0,0,1,0,0,0,0,0,1
1709_03,0.0,35.0,False,600.3676712973864,1314.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1709_04,0.0,17.0,False,127.0,1760.0,136.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1709_05,1.0,26.0,True,326.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1709_06,0.0,15.0,False,61.0,2815.0,646.0,0,0,1,0,0,0,1,0,0,0,0,0,1
1709_07,0.0,19.0,False,326.0,387.0,1300.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1710_01,1.0,20.0,True,276.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1711_01,0.0,51.0,False,327.0,1262.0,1152.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1712_01,0.0,17.0,False,339.0,160.0,959.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1712_02,0.0,27.0,False,339.0,2548.0,50.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1713_01,0.0,43.0,False,277.0,84.0,728.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1714_01,0.0,5.0,False,265.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1715_01,1.0,17.0,False,266.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1717_01,0.0,40.0,True,105.0,1049.0,473.0,1,0,0,0,0,0,0,1,0,0,0,1,0
1717_02,0.0,38.0,False,105.0,1683.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0
1718_01,1.0,20.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1719_01,1.0,13.0,False,278.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,1,0
1721_01,0.0,15.0,False,341.0,960.0,41.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1723_01,0.0,15.0,False,128.0,987.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1724_01,0.0,59.0,True,21.0,112.0,1563.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1725_01,0.0,24.0,False,328.0,603.0,201.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1727_01,1.0,28.82793046746535,True,342.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1727_02,0.0,52.0,False,54.0,1638.0,1061.0,0,0,1,0,0,0,1,0,0,0,0,1,0
1728_01,0.0,38.0,False,280.0,883.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1729_01,0.0,26.0,True,343.0,589.0,499.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1730_01,0.0,17.0,True,106.0,863.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0
1731_01,1.0,17.0,True,281.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1731_02,0.0,20.0,True,281.0,1.0,808.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1733_01,0.0,15.0,False,344.0,1336.0,108.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1734_01,1.0,30.0,True,283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1736_01,1.0,22.0,False,284.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1738_01,0.0,18.0,False,129.0,771.8547912992358,19.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1738_02,1.0,22.0,True,268.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1739_01,1.0,20.0,True,269.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1740_01,0.0,22.0,False,270.0,762.0,23.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1742_01,0.0,34.0,False,55.0,49.0,865.0,0,0,1,0,0,0,1,0,0,0,0,1,0
1745_01,0.0,28.0,False,130.0,6285.0,1310.0,0,1,0,0,0,0,0,1,0,0,0,0,1
1746_01,1.0,50.0,True,331.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1747_01,0.0,19.0,True,271.0,13.0,496.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1748_01,0.0,21.0,False,287.0,809.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1748_02,0.0,0.0,False,287.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1748_03,0.0,4.0,True,287.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1749_01,1.0,59.0,False,288.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1752_01,0.0,15.0,True,333.0,1314.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1753_01,1.0,24.0,True,272.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1755_01,1.0,26.0,False,273.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1757_01,0.0,67.0,False,334.0,91.0,809.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1758_01,0.0,55.0,False,274.0,908.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1760_01,0.0,50.0,False,336.0,772.0,31.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1761_01,0.0,23.0,False,347.0,195.0,507.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1762_01,0.0,21.0,True,132.0,2420.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1762_02,0.0,15.0,False,275.0,531.0,458.07720329024676,1,0,0,0,0,0,0,0,0,1,0,0,1
1763_01,0.0,41.0,True,133.0,59.0,3240.0,0,1,0,0,0,0,0,1,0,0,0,0,1
1764_01,1.0,59.0,True,337.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1764_02,0.0,18.0,False,134.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1766_01,0.0,21.0,False,338.0,1445.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1767_01,1.0,14.0,True,65.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1767_02,0.0,50.0,True,65.0,4851.0,782.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1767_03,0.0,32.0,True,65.0,3072.0,3492.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1767_04,1.0,46.0,True,65.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1768_01,0.0,28.82793046746535,False,276.0,732.0,24.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1769_01,1.0,58.0,True,339.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1770_01,1.0,15.0,True,75.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
1771_01,0.0,35.0,True,291.0,311.1387779083431,774.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1772_01,0.0,30.0,False,348.0,1259.0,49.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1774_01,1.0,30.0,True,135.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1775_01,0.0,43.0,True,277.0,14.0,870.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1776_01,0.0,21.0,False,278.0,0.0,809.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1778_01,1.0,15.0,False,279.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1779_01,0.0,37.0,True,349.0,175.0,603.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1781_01,0.0,28.0,True,66.0,12.0,11026.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1782_01,1.0,28.0,False,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1782_02,0.0,40.0,False,341.0,669.0,593.0772032902468,1,0,0,0,0,0,0,0,1,0,0,0,1
1783_01,0.0,42.0,False,281.0,619.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1783_02,1.0,21.0,False,281.0,311.1387779083431,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1785_01,1.0,31.0,False,107.0,311.1387779083431,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
1786_01,0.0,51.0,False,342.0,700.0,94.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1792_01,0.0,73.0,False,352.0,1235.0,73.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1796_01,1.0,26.0,True,67.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1797_01,1.0,33.0,True,57.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
1798_01,0.0,39.0,False,137.0,482.0,308.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1799_01,0.0,19.0,False,295.0,269.0,639.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1800_01,0.0,12.0,True,283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1800_02,1.0,10.0,False,283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1800_03,1.0,0.0,False,283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1800_04,0.0,0.0,True,283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1800_05,1.0,1.0,True,283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1802_01,0.0,33.0,False,109.0,788.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0
1803_01,0.0,23.0,False,354.0,553.0,169.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1804_01,1.0,5.0,True,355.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1805_01,1.0,24.0,True,284.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1806_01,0.0,26.0,False,138.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1807_01,0.0,30.0,False,58.0,4185.0,3726.0,0,1,0,0,1,0,0,0,0,0,0,1,0
1808_01,0.0,33.0,False,346.0,32.0,771.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1810_01,0.0,56.0,False,356.0,4745.0,2661.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1811_01,1.0,25.0,True,285.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1811_02,0.0,28.82793046746535,False,347.0,928.0,20.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1812_01,0.0,25.0,True,357.0,78.0,925.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1813_01,0.0,18.0,False,358.0,263.0,454.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1816_01,0.0,60.0,True,68.0,2303.0,640.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1816_02,0.0,41.0,True,68.0,29.0,2335.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1817_01,0.0,16.0,False,349.0,632.0,38.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1818_01,1.0,17.0,True,297.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1821_01,0.0,26.0,False,298.0,243.687617481203,365.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1822_01,0.0,31.0,True,299.0,2.0,811.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1823_01,0.0,67.0,True,600.3676712973864,334.0,564.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1826_01,0.0,16.0,False,351.0,226.687617481203,800.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1827_01,0.0,24.0,False,352.0,483.0,95.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1828_01,0.0,19.0,True,361.0,878.0,1336.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1829_01,0.0,48.0,True,56.0,427.8547912992357,3658.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1829_02,0.0,30.0,True,56.0,298.0,6398.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1829_03,0.0,22.0,True,56.0,2223.0,8903.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1829_04,0.0,28.0,True,56.0,1779.0,4427.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1829_05,1.0,23.0,True,56.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1829_06,0.0,29.0,False,56.0,1955.0,699.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1831_01,1.0,22.0,False,288.0,304.8547912992357,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1833_01,0.0,48.0,False,61.0,4763.0,127.0,0,1,0,0,0,1,0,0,0,0,0,1,0
1834_01,0.0,26.0,True,354.0,17.0,1582.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1836_01,0.0,23.0,True,362.0,1640.0,1218.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1841_01,0.0,55.0,False,365.0,1104.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1843_01,0.0,46.0,False,112.0,2754.138777908343,290.0,0,1,0,0,0,0,0,1,0,0,0,1,0
1844_01,0.0,38.0,False,355.0,1381.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1844_02,1.0,2.0,True,289.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1844_03,1.0,3.0,True,289.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1846_01,0.0,20.0,False,366.0,804.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1847_01,0.0,65.0,False,290.0,128.0,490.72916912197996,1,0,0,0,0,0,0,0,0,1,0,0,1
1848_01,0.0,28.82793046746535,False,291.0,844.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1849_01,0.0,25.0,False,367.0,1395.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1850_01,0.0,54.0,False,356.0,0.0,573.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1850_02,0.0,25.0,False,356.0,760.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1853_01,1.0,14.0,True,302.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1854_01,0.0,53.0,True,22.0,771.0,13527.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1855_01,1.0,0.0,True,303.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1855_02,0.0,39.0,False,113.0,85.0,907.0,1,0,0,0,0,0,0,1,0,0,0,1,0
1856_01,0.0,22.0,True,368.0,35.0,710.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1857_01,0.0,31.0,False,63.0,172.0,657.0,0,0,1,0,0,0,1,0,0,0,0,0,1
1859_01,1.0,24.0,True,357.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1860_01,0.0,35.0,False,13.0,3156.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0
1860_02,0.0,35.0,False,13.0,804.0,3441.0,0,1,0,1,0,0,0,0,0,0,0,1,0
1861_01,1.0,32.0,True,358.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1861_02,0.0,61.0,False,358.0,1086.0,1389.0,0,0,1,0,0,0,0,0,1,0,0,0,1
1863_01,0.0,58.0,True,370.0,14.0,1081.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1864_01,0.0,26.0,False,64.0,2060.854791299236,22.0,0,0,1,0,0,0,1,0,0,0,0,0,1
1865_01,1.0,4.0,False,292.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1865_02,0.0,1.0,False,292.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1865_03,0.0,8.0,True,292.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1865_04,0.0,7.0,False,292.0,304.8547912992357,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1865_05,0.0,25.0,False,292.0,1761.0,60.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1865_06,0.0,6.0,False,292.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1866_01,0.0,29.0,False,371.0,865.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1868_01,1.0,64.0,True,372.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1871_01,0.0,31.0,True,70.0,224.0,1983.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1872_01,1.0,25.0,False,139.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1873_01,1.0,30.0,True,293.0,0.0,458.07720329024676,1,0,0,0,0,0,0,0,0,1,0,0,1
1874_01,1.0,0.0,False,305.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1874_02,0.0,29.0,False,374.0,1965.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1877_01,0.0,37.0,False,306.0,837.0,51.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1878_01,0.0,49.0,False,375.0,724.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1879_01,0.0,36.0,False,58.0,1028.0,2372.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1880_01,0.0,20.0,False,376.0,479.0,128.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1881_01,0.0,20.0,True,377.0,2301.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1882_01,0.0,18.0,True,71.0,15.0,16335.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1882_02,1.0,17.0,True,600.3676712973864,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1884_01,1.0,48.0,False,140.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1886_01,0.0,26.0,False,141.0,611.0,179.0,1,0,0,0,0,0,0,1,0,0,0,0,1
1887_01,0.0,35.0,False,295.0,46.0,806.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1888_01,0.0,30.0,True,361.0,873.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1889_01,0.0,22.0,False,378.0,702.0,22.0,1,0,0,0,0,0,0,0,1,0,0,1,0
1889_02,1.0,5.0,False,307.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1890_01,1.0,43.0,False,308.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1891_01,1.0,52.0,False,142.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
1892_01,0.0,50.0,True,59.0,1045.0,809.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1892_02,0.0,29.0,True,600.3676712973864,1474.0,841.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1892_03,0.0,19.0,False,59.0,5081.0,906.0,0,1,0,0,0,0,1,0,0,0,0,1,0
1897_01,0.0,39.0,True,72.0,5141.0,10154.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1897_02,0.0,38.0,True,72.0,1806.0,354.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1898_01,1.0,21.0,False,296.0,224.687617481203,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1899_01,0.0,25.0,False,297.0,11.0,441.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1901_01,1.0,42.0,True,14.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0
1901_02,1.0,36.0,True,14.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0
1902_01,0.0,19.0,False,298.0,1473.0,345.0,1,0,0,0,0,0,0,0,0,1,0,0,1
1903_01,1.0,42.0,False,309.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
1905_01,0.0,40.0,False,364.0,2690.0,39.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1906_01,1.0,14.0,False,299.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
